Path_Index,Voltage_V,Target_Energetic_Span_eV,Steps,Pathway_Topology,Base_dG_List,Is_PCET_List
90,-0.4,2.5495,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,-0.3,2.6495,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,-0.2,2.9058,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,-0.1,3.2058,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,0.0,3.5058,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,0.1,3.8058,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,0.2,4.1633,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,0.3,4.6633,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,0.4,5.1633,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,0.5,5.8361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,0.6,6.7361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,0.7,7.6361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,0.8,8.5361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,0.9,9.4361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,1.0,10.3361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,1.1,11.2361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,1.2,12.1361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,1.3,13.0361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,1.4,13.9361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,1.5,14.8361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,1.6,15.7361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,1.7,16.6361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,1.8,17.5361,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,1.9,18.4535,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
90,2.0,19.4535,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|1|0|1|1|1|1|1|1|1
91,-2.0,0.96,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-1.9,0.96,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-1.8,0.96,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-1.7,0.96,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-1.6,0.96,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-1.5,0.96,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-1.4,0.96,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-1.3,0.96,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-1.2,0.96,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-1.1,1.019,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-1.0,1.119,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-0.9,1.219,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-0.8,1.319,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-0.7,1.419,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-0.6,1.519,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-0.5,1.619,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-0.4,1.719,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-0.3,1.819,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-0.2,1.919,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,-0.1,2.019,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,0.0,2.1304,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,0.1,2.5304,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,0.2,2.9304,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,0.3,3.3304,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,0.4,3.7782,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,0.5,4.451,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,0.6,5.351,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,0.7,6.251,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,0.8,7.151,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,0.9,8.051,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,1.0,8.951,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,1.1,9.851,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,1.2,10.751,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,1.3,11.651,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,1.4,12.551,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,1.5,13.451,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
91,1.6,14.351,12,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2C) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|0.96|-0.2967|0.9108|-0.3522|-0.9001|-0.7072|-1.6434|1.4235|-1.8826,0|1|1|0|1|1|1|1|1|1|1|1
